 2.0130104e+07, 1.8000000e+01, 3.7290000e+01, 5.7337000e+04, 5.7337000e+04
 2.0130104e+07, 1.9000000e+01, 3.7150000e+01, 5.6567000e+04, 5.6567000e+04
 2.0130104e+07, 2.0000000e+01, 3.6470000e+01, 5.5246000e+04, 5.5246000e+04
 2.0130104e+07, 2.1000000e+01, 3.6030000e+01, 5.3340000e+04, 5.3340000e+04
 2.0130104e+07, 2.2000000e+01, 3.5430000e+01, 5.1900000e+04, 5.1900000e+04
 2.0130104e+07, 2.3000000e+01, 3.5170000e+01, 4.9813000e+04, 4.9813000e+04
 2.0130104e+07, 0.0000000e+00, 3.2950000e+01, 4.7370000e+04, 4.7370000e+04
 2.0130105e+07, 1.0000000e+00, 3.3690000e+01, 4.4975000e+04, 4.4975000e+04
 2.0130105e+07, 2.0000000e+00, 3.2710000e+01, 4.3955000e+04, 4.3955000e+04
 2.0130105e+07, 3.0000000e+00, 3.2090000e+01, 4.3482000e+04, 4.3482000e+04
 2.0130105e+07, 4.0000000e+00, 3.2170000e+01, 4.3213000e+04, 4.3213000e+04
 2.0130105e+07, 5.0000000e+00, 3.2730000e+01, 4.3443000e+04, 4.3443000e+04
 2.0130105e+07, 6.0000000e+00, 3.3770000e+01, 4.4042000e+04, 4.4042000e+04
 2.0130105e+07, 7.0000000e+00, 3.4030000e+01, 4.5160000e+04, 4.5160000e+04
 2.0130105e+07, 8.0000000e+00, 3.3980000e+01, 4.7109000e+04, 4.7109000e+04
 2.0130105e+07, 9.0000000e+00, 3.4450000e+01, 4.8944000e+04, 4.8944000e+04
 2.0130105e+07, 1.0000000e+01, 3.6120000e+01, 5.0445000e+04, 5.0445000e+04
 2.0130105e+07, 1.1000000e+01, 3.6690000e+01, 5.1662000e+04, 5.1662000e+04
 2.0130105e+07, 1.2000000e+01, 3.6740000e+01, 5.1849000e+04, 5.1849000e+04
 2.0130105e+07, 1.3000000e+01, 3.6520000e+01, 5.1614000e+04, 5.1614000e+04
 2.0130105e+07, 1.4000000e+01, 3.6120000e+01, 5.1186000e+04, 5.1186000e+04
 2.0130105e+07, 1.5000000e+01, 3.6140000e+01, 5.1497000e+04, 5.1497000e+04
 2.0130105e+07, 1.6000000e+01, 3.6780000e+01, 5.2648000e+04, 5.2648000e+04
 2.0130105e+07, 1.7000000e+01, 3.7710000e+01, 5.4211000e+04, 5.4211000e+04
 2.0130105e+07, 1.8000000e+01, 3.8370000e+01, 5.4731000e+04, 5.4731000e+04
 2.0130105e+07, 1.9000000e+01, 3.7990000e+01, 5.4014000e+04, 5.4014000e+04
 2.0130105e+07, 2.0000000e+01, 3.6940000e+01, 5.2452000e+04, 5.2452000e+04
 2.0130105e+07, 2.1000000e+01, 3.6240000e+01, 5.0729000e+04, 5.0729000e+04
 2.0130105e+07, 2.2000000e+01, 3.5890000e+01, 4.9577000e+04, 4.9577000e+04
 2.0130105e+07, 2.3000000e+01, 3.5700000e+01, 4.8007000e+04, 4.8007000e+04
 2.0130105e+07, 0.0000000e+00, 3.5440000e+01, 4.6375000e+04, 4.6375000e+04
 2.0130106e+07, 1.0000000e+00, 3.4870000e+01, 4.6150000e+04, 4.6150000e+04
 2.0130106e+07, 2.0000000e+00, 3.3050000e+01, 4.4946000e+04, 4.4946000e+04
